ID,description,subject,title,runtime
lngp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Video CBS Morning News, 1/11/1979",
lnhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL SPOT :90 SECONDS THREE DUBS PAN PRODUCTIONS. RUNNING TIME 0:05:10.,
lpgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-0654.MPG,
lqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-0657.MPG,
lqgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video NBC Smoking and Health Clip - Allen/TI,
lrfp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ABC2,
lrgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Clip - Philip Morris Commercial,
lrhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RETAIL CONVERSION SALES TEAM PRE-WORK TRAINING VIDEO. RUNNING TIME 00:18:21.,
lsgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video statement from Bill Dwyer in response to 1979 Surgeon General Report,
lshg0189,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Newport,
ltgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"THE TOBACCO INSTITUTE SEATTLE OFFICE TOWN MEETING 4/25/93 (930425) ""SMOKER'S RIGHTS"". (RUNNING TIME 0:47:02).",
ltgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Interview with Mr. Bowling 1976,
lxgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 690000, 700000 REEL NUMBER 13",
lxvv0231,,tobacco; cigarette; e-cigarette; vaping; innovation; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TEDx Brussels: Smoking Deconstructed - by James Monsees,
lygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,LOW TAR STUDY,
lyhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"DAY ONE"" INTERVIEW DR. DEBETHIZY & DR. ROBINSON TAPE 3 OF 3 TIME CODE WINDOW BURN DUBBED JUNE 26, 1995 (19950626). RUNNING TIME 0:28:33.",
lypj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,BRAZIN BARBARA II VERSION FOR A&A,
lywv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,VIRGINIA SLIMS LEGENDS,
lzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY OFF AIR PRESIDENTIAL PRESS CONFERENCE SMOKING AND TEENS CNN AUGUST 10, 1995 (950810) 10-10:30 AM (RUNNING TIME 5:54MIN).",
lzgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,VIDEO CLIP - BUDWEISER COMMERCIAL,
lzhh0257,Deposition of Kirk Dumont in RE: National Prescription Opiate Litigation; in 5 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of Kirk Dumont, Regional Sales Manager",0:47:54
lzwb0044,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CLUB BENSON & HEDGES REVISED 951211,
mfhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,MANAGEMENT 105 NOT FOR DUBS RJR 1991 (910000) MANAGERS' MEETING 4-3-91 (910403) REVISED. RUNNING TIME 43:18.,
mfkv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PHILIP MORRIS / YOUTH SMOKING PREVENTION ""MOM TALKS"" / CC ZGCI 0200 CC :30 20000717",
mfwm0256,Clip from group discussion of speaker programs,opioids; sales and marketing; physician speaker series,SPK DECK- Graphs- don't make me work,0:00:27
mfxh0257,Deposition of Mark Pugh in Staubus et al v Purdue Pharma LP et al; in 2 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,Deposition of Mark Pugh,1:40:31
mghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 242 WINSTON NEWS TEST VIDEO LENGTH 2:33 06-06-95 (950606) NOT FOR BROADCAST DUB 10-29-96 (961029). RUNNING TIME 4:15.,
mghj0223,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,THE COLOR AND FIRE GATEWAYS 7:30 URBAN,
mgwm0256,Clip from interview with physician discussing ways to promote pain medication for specific conditions like osteoarthritis,opioids; physician interview; sales and marketing; arthritis; chronic pain;,Chapter Approach - Dallas 2 [PCP Interview],0:01:49
mgxh0257,Deposition of Jane Williams in RE: National Prescription Opiate Litigation; in 6 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of Jane Williams, Vice President of Retail Sales for Specialty Generics",1:01:42
mhdc0072,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RACEWEEK MARLBORO 500 CHAMPIONSHIP RADIO FEATURE,
mhfk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TAKE TWO; CNN-TV,
mhgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 610000, 620000 REEL NUMBER 7",
mhhh0100,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL TELEVISION COMMERCIALS ON VIDEOTAPE (REDACTED VERSION). CAMEL CIGARETTE 16 MM COMMERCIAL TRANSFERS. SELECTIONS FROM REEL #7.,
mjhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"NEWSMAKERS KMOV - TV 4 (CBS), ST. LOUIS, MO. 12/31/88 (881231) - 5:00 PM. PREMIER 10:42. (RUNNING TIME 0:10:48). (DUPLICATE).",
mjkx0069,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"CROSSFIRE: OWEN SMITH - ""BLOWING SMOKE""",
mjnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ANIMATION 1 BLOCK 6 60.MPG,
mjxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 165 DANNY GLOVER PRESS CONFERENCE TCR 01,
mldw0111,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,INDY 500 PRESENTATION TAPE,
mlhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CDC TELEVISION ADS. RUNNING TIME 0:06:12.,
mngp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Playhouse 90 Radio,
mnhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE A WHOLE NEW WORLD FOR SMOKERS. RUNNING TIME 0:15:52.,
mpgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-01076 (1of3).MPG,
mpgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video excerpt from Mission Impossible,
mqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,IT IS THE JUDGEMENT OF THE COMMITTEE,
mrgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Clip - Marlboro Commercial,
mrhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE A BETTER WAY TO SMOKE. RUNNING TIME 00:08:56.,
msgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY PERSONAL SELLING SESSIONS JUNE 6 AND 7, 1994 (940606, 940607) CHATTANOOGA, TENNESSEE TAPE 2 (RUNNING TIME 29.27MIN).",
msgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video See it Now - Cigarettes and Lung Cancer - TI Research Committee,
mtgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J. REYNOLDS TOBACCO COMPANY PRIME TIME LIVE ""SMOKE AND MIRRORS"" A FOURTY YEAR EFFORT TO FEND OFF REGULATION LENGTH 27:00 FEBRUARY 26, 1993 (930226) PR 125. RUNNING TIME 28:23.",
mtgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Interview with Mr. Bowling 1976,
mxgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 690000, 700000 REEL NUMBER 13",
mxvv0231,,tobacco; cigarette; advertising; nicotine; e-cigarette; vaping; youth access; addiction; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"""How Juul Became a $15 Billion Giant""",
mxxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"JIM JOHNSTON / TODAY SHOW, 4/15/94 (940415). RE: TOBACCO SENATE HEARINGS. RUNNING TIME 6:42.",
mygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,1141B_ti5506 Project Truth-White Paper 1971.mpg,
myhv0183,,tobacco; cigarette; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,MARLBORO UNLIMITED THE TRAIN THE TRIP THE GEAR,
mypj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,C PROJECT KITCHEN VIDEO,
mywv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS EVENTS MARKETING GROUP VIRGINIA SLIMS LEGENDS PROGRAM,
mzdk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,AIRCHECK; NBC TODAY SHOW,
mzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY PRESIDENT CLINTON'S ADDRESS REGARDING REGULATION. PRESIDENT CLINTON'S PRESS CONFERENCE REGULATING TOBACCO AUGUST 10, 1995 (950810) CNN 1:30 PM. RUNNING TIME 56:51.",
mzgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,VIDEO CLIP - WENDY'S - WHERE'S THE BEEF,
mzhh0257,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts",lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of John Gillies, Vice President of Global Security",1:15:51
nfhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,MANAGEMENT 101 VANTAGE EXCEL INTRO. RUNNING TIME 6:18.,
nfhh0257,,<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL 2007 (20070000) FARM EVENT VIDEO.,
nfkv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Y&R / PHILIP MORRIS USA YOUTH SMOKING PREVENTION ""KARATE GIRL"" ZYRA 9363 0:30 20000119",
nfxh0257,Deposition of William Floyd Ratliff in RE: National Prescription Opiate Litigation; in 7 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of William Bill Floyd Ratliff, Chief Security Officer for Covidien",1:02:26
nghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PR 228 DAY ONE ABC CHANNEL 7 02-28-94 (940218) 8:00-9:00 PM ""NICOTINE AND THE TOBACCO INDUSTRY"" LENGTH 18:36; DUB 10-29-96 (961029). RUNNING TIME 18:31.",
nghj0223,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,YOUNG AND RUBICAM VHS CASSETTE W/10 SEC BLK AT HEAD TITLE/W-3 ZYRA 8229 CC BUS/CC :30 ZYRA 8232 CC WHO YOU ARE :30 ZYRA 8228 CC BEING DIFFERENT :30.DJM 82132 981124.,
ngwm0256,Clip from physician interview regarding Nucynta ER and which conditions are better suited for prescriber promotion,opioids; Nucynta; osteoarthritis; diabetic neuropathy; physician interview; sales and marketing,Chapter Order- Dallas 1,0:01:20
ngxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,GRISCOM/MARK SMITH.,
ngxh0257,Deposition of Gregg Wolf in  Re: Opioid Litigation; in 4 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of Gregg Wolf, Biosurgery Business Manager",0:35:56
nhdh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CLIENT PHILIP MORRIS - TITLE 'FOLLOW THE LEADER' :30,
nhgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 620000, 630000, 640000 REEL NUMBER 8",
nhhh0100,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL TELEVISION COMMERCIALS ON VIDEOTAPE (REDACTED VERSION).  CAMEL CIGARETTE 16 MM COMMERCIAL TRANSFERS. SELECTIONS FROM REEL #9.,
njnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CIG08.WMV,
nkhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"S.T.E.P. VIDEO 2 ""SMOKING & HEALTH"" COMMODITY #253773 14:13. (RUNNING TIME 0:15:28).",
nlhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J. REYNOLDS TOBACCO CO. OFF- AIR HIGHLIGHTS FDA AND AMA ATTACK TOBACCO INDUSTRY JULY 13,1995 (19950713) CNN AND CNBC. RUNNING TIME 0:31:25.",
nlxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"R.J. REYNOLDS TOBACCO CO. SPECIAL EVENTS (CAMEL) PRODUCED BY PROMOTIONAL MARKETING, INC.",
nmxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,OFFICIAL THUNDER THEATER WINSTON DRAG VIDEO FIRE UP A REAL ONE. NO BULL 1998 (980000).,
nnhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE A WHOLE NEW WORLD FOR SMOKERS. RUNNING TIME 0:13:17.,
npgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-0659.MPG,
nqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,1519 ti55240022 2020 maybe not Brow.avi,
nqgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video CBS News Extra: Smoking and Health Clip: Introduction,
nrfp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ABC3,
nrhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE A WHOLE NEW WORLD FOR SMOKERS. RUNNING TIME 0:13:18.,
nsgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SMOKING DILEMMA PBS TS2260/S66S (PAGE 383) VHS (COPY). RUNNING TIME 58:24.,
nsgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video See it Now - Cigarettes and Lung Cancer - TI Research Committee,
ntgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CBS THIS MORNING 11/28/94 (941128) SMOKELESS CIGARETTE W/MAURA ELLIS. RUNNING TIME 06:40.,
ntgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Interview with Dr. Wakeham,
nxgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 690000, 700000 REEL NUMBER 13",
nxvv0231,,tobacco; smoking; cannabis; vaping; innovation; vaporizer; design;; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"""Creating the Market Leading Loose-Leaf Vaporizer, PAX"" - Human-Centered Hardware - Scientific Method & Luxurious Design",
nxxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MAURA ELLIS CNBC, MONEYWHEEL, 2:00PM",
nygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,LP_2856 - Heimann05.mpg,
nypk0094,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,NBC AND CBS EVENING NEWS SEGMENTS.,
nywv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,MARTHA BYRNE VIRGINIA SLIMS WOMAN THING MUSIC,
nzbj0094,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TOBACCO: HELPING YOUTH SAY NO,
nzcy0104,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"NEWARK TOBACCO LAWSUIT' AM CANADA CTV - TORONTO, CANADA",
nzdk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"CBS REPORTS, ""THE GOLDEN LEAF"", HOST BILL KURTIS; WCBS-TV; CBS NETWORK",
nzdv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS FREE SPIRIT: 60 THE SADDLE: 60 SEASON'S GREETINGS: 60 COWBOYS / SMOKING: 90,
nzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY EMPLOYEE TRIP TO WASHINGTON, LENGTH 51:30 MAY 13, 1993 (930513). RUNNING TIME 1:00:10.",
nzgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,VIDEO CLIP - GEICO COMMERCIAL,
nzhh0257,Deposition of John Gillies in RE: National Prescription Opiate Litigation; in 6 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of John Gillies, Vice President of Global Security",1:11:01
pffh0127,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PRESS CONFERENCE,
pfhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CREATIVE SERVICES R.J. REYNOLDS TOBACCO COMPANY PHONE: (910) 741-3577 FAX: (910) 741-7592 MANAGEMENT 124 HIGHLIGHTS-TOM GRISCOM'S SPEECH 02/02/94 (940202) NATIONAL SALES MEETING 16:10 (RUNNING TIME 17:19MIN).,
pfhh0257,,<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"SITE 002 COPY #1. CSD 1010 SCREENING VISIT, SNUS INSTRUCTIONS. 00:00:30.",
pfxh0257,Deposition of Tiffany Kilper in RE: National Prescription Opiate Litigation; in 4 parts,lawsuit; legal activity; litigation; opioids; sales; marketing,"Deposition of Tiffany Rowley Kilper, Trade Relations Manager in the Contracts Department",0:53:53
pgdg0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"CONVEYORS, CHEVRON CUTTER, ROTARY DRYER OVERVIEW PRESENTATION BY ROB LAMAIRE TIME 42 MIN",
pgfk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,THE TI; 48 HOURS; WUSA-TV; CBS; WASH. DC,
pggk0069,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,YOUTH SMOKING PREVENTION  COMPARATIVE REEL,
pghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 204 RJ REYNOLDS TOBACCO COMPANY PROJECT BREAKTHROUGH W/ TOM GRISCOM *DOMESTIC VERSION LENGTH 33:04; 07-20-94 (940720) DUB 10-29-96 (961029) (RUNNING TIME 34:03MIN).,
pghj0223,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"NATIONAL 4-H COUNCIL NATIONAL YOUTH SMOKING PREVENTION PROGRAM. DESIGN TEAM AND PRESENTATION VIDEO, 990500 TRT: 37:00",
